,机构名称,学校机构办学类型,经度,纬度
949,上海市徐汇区樱花园小学,小学,121.40886327595985,31.148859358193207
950,上海市徐汇区华泾小学,小学,121.4473714867756,31.12821170980387
951,上海市青浦区教师进修学院附属小学,小学,121.15485624134719,31.157788975747813
952,上海市嘉定华亭镇民办华武小学,小学,121.28090231920149,31.47074363026819
953,上海松江区潘家浜村小学,小学,121.33764763152622,31.07766113412124
954,上海松江区刘家小学,小学,121.49196435616204,31.225720172960784
955,上海市徐汇区康健外国语实验小学,小学,121.40903873575745,31.156307529350137
956,上海师范大学第一附属小学,小学,121.41194984913668,31.155183778213427
957,上海市金山区第一实验小学,小学,121.1681217293919,30.901313928692886
958,上海市徐汇区逸夫小学,小学,121.43854740504219,31.135544624938465
959,上海金洲小学,小学,121.38198887939072,31.251544698642487
960,上海市徐汇区龙华小学,小学,121.44624481118916,31.17320666065366
961,上海松江区向阳小学,小学,121.29220905424995,31.141700705883736
962,上海市杨浦区五角场小学,小学,121.50789202313265,31.3024925368003
963,华东理工大学附属小学,小学,121.41918614763179,31.139797697776864
964,上海松江区善荣小学,小学,121.3133359486963,31.1182796302987
965,上海市杨浦区政立路小学,小学,121.48889514078039,31.310535766253977
966,上海市奉贤区四团小学,小学,121.72352455684711,30.94088851725905
967,上海市徐汇区光启小学,小学,121.43388772416148,31.185383863457883
968,上海市浦东新区杨思小学,小学,121.49068707290556,31.15137043690671
969,上海市徐汇区田林第四小学,小学,121.42206130441491,31.178721359921447
970,上海市徐汇区徐汇实验小学,小学,121.44863570096844,31.13970621119703
971,上海市徐汇区江南新村小学,小学,121.45802573088137,31.194558517656546
972,上海市徐汇区徐浦小学,小学,121.4564150933229,31.124565046795603
973,上海市浦东新区孙桥小学,小学,121.62543000598288,31.18067685283809
974,上海市杨浦区杨浦小学,小学,121.52111459003214,31.302733070499723
975,上海奉贤区民办宏翔小学,小学,121.44756466202968,30.933559641295687
976,上海闵行区民办文博小学,小学,121.52931141329995,31.10610654496367
977,上海浦东新区民办浦光小学,小学,121.71270460867699,31.21593025909828
978,上海市徐汇区东二小学,小学,121.44642021631662,31.18511898766695
979,上海市世界外国语小学,小学,121.41572097070136,31.15703752573647
980,上海市杨浦区六一小学,小学,121.5175702973243,31.307205516461224
981,上海松江区新叶小学,小学,121.32743019962317,30.95184803734962
982,上海市浦东新区三灶实验小学,小学,121.70253136768022,31.058430721579537
983,上海市徐汇区田林第一小学,小学,121.4149472106199,31.180343926423895
984,上海市浦东新区王港小学,小学,121.6702585500197,31.23600783035273
985,上海市徐汇区向阳小学,小学,121.45246476430523,31.209789971016022
986,上海松江区昆港小学,小学,121.14099344132622,31.00686082521009
987,上海金山区民办新联小学,小学,121.29342079649214,30.893665163092873
988,民办上海上外静安外国语小学,小学,121.45904522672072,31.235186623331096
989,上海市松江区新桥小学,小学,121.31237895328037,31.061378391643544
990,上海市徐汇区世界小学,小学,121.43520317267613,31.209561090783932
991,上海市徐汇区第一中心小学,小学,121.45500936857377,31.21467950653994
992,上海市实验学校附属小学,小学,121.42453663109661,31.133288955830352
993,上海市嘉定区实验小学北水湾分校,小学,121.21131918926059,31.38284176974638
994,上海体育职业学院附属小学,小学,121.44247523336756,31.13381882176071
995,上海市徐汇区园南小学,小学,121.43647341571825,31.143558744625917
996,上海市徐汇区向阳育才小学,小学,121.43368633230813,31.15083232923811
997,上海市徐汇区吴中路小学,小学,121.41780391635932,31.19377558749589
998,上海松江区永悦小学,小学,121.27649694622674,31.105456546937816
999,上海市杨浦区建设小学,小学,121.53988702175268,31.267777395236248
1000,上海市杨浦区水丰路小学,小学,121.53397332634037,31.288880827529105
1001,上海松江区花桥村小学,小学,121.24541555848275,31.03932726107543
1002,上海浦东新区民办育才小学,小学,121.69999635180214,31.255824196822985
1003,上海交通大学附属小学,小学,121.42294413703945,31.194149606620304
1004,上海浦东新区民办利民小学,小学,121.74052100333472,31.235471302134062
1005,上海闵行区民办银星学校,小学,121.40474943492815,31.042832815053632
1006,上海市徐汇区高安路第一小学,小学,121.43902721522673,31.207432692241067
1007,上海市徐汇区求知小学,小学,121.43206453635928,31.1715630427689
1008,上海市徐汇区上海小学,小学,121.43157937442457,31.140235710231206
1009,上海市徐汇区教育学院附属实验小学,小学,121.4334742521226,31.135570114667427
1010,上海市杨浦区市光新村第一小学,小学,121.53130873008621,31.319711251779218
1011,上海师范大学附属嘉定小学,小学,121.32004814127055,31.288201580036347
1012,上海市嘉定区普通小学白银路分校,小学,121.23327551585376,31.350173441211542
1013,上海浦东新区民办鲁冰花小学,小学,121.57937012081945,31.16620973125477
1014,上海市漕河泾新兴技术开发区实验小学,小学,121.3966889871984,31.158624501710253
1015,上海市徐汇区启新小学,小学,121.41520357068411,31.132900928190164
1016,上海松江区薛家小学,小学,121.20539462600674,30.97612995660482
1017,上海松江区古松三村小学,小学,121.13549107865612,30.975372889478678
1018,上海松江区北干山小学,小学,121.19180252734155,31.130666797145224
1019,上海松江区打铁桥村小学,小学,121.26574014805504,30.981798166919116
1020,上海松江区南门村小学,小学,121.24267510459431,30.999018775434287
1021,上海松江区联庄小学,小学,121.30450452529341,30.998335580252267
1022,上海松江区陈春小学,小学,121.33474610273335,31.07647719280461
1023,上海松江区众兴小学,小学,121.28149543160542,31.060002262998964
1024,上海市虹口区霍山路小学,小学,121.50715123986838,31.256942314326704
1025,上海市虹口区东余杭路第一小学,小学,121.49227096259446,31.255126721069676
1026,上海市奉贤区解放路小学,小学,121.44945318288828,30.91355151237625
1027,上海市奉贤区教育学院附属实验小学,小学,121.4626964193191,30.92843921248946
1028,上海市民办丽英小学,小学,121.47435658129393,31.284996588224395
1029,上海市徐汇区爱菊小学,小学,121.43792322626652,31.21494112559335
1030,上海市闵行区田园第二外语实验小学,小学,121.41043787343736,31.061486545483618
1031,上海市民办盛大花园小学,小学,121.44906751467911,31.17798018821696
1032,上海市嘉定马陆镇民办仓场小学,小学,121.41043787343736,31.061486545483618
1033,上海市嘉定马陆镇民办包桥小学,小学,121.30890684588351,31.35048127546839
1034,上海市嘉定徐行镇民办育红小学,小学,121.30373945440846,31.438376416009287
1035,上海市嘉定工业区民办娄塘小学,小学,121.2095806852359,31.432945139379385
1036,上海市嘉定南翔镇民办桃苑小学,小学,121.30217815874558,31.32919980305445
1037,上海市嘉定江桥镇民办沪宁小学,小学,121.28845371631324,31.272874080193336
1038,上海市民办四中心实验小学,小学,121.49506995905635,31.291409770536426
1039,上海市民办宏星小学,小学,121.48533071605445,31.283886790663374
1040,上海市金山区前京小学,小学,121.31836509346984,30.760057819138442
1041,上海市青浦区嵩华小学,小学,121.23123133449256,31.188171206097564
1042,上海市青浦区崧文小学,小学,121.14348159717008,31.14936750571351
1043,上海宝山区民办山海小学,小学,121.38026684218858,31.313623255765247
1044,上海唯实希望小学,小学,121.0728097396015,30.991928802862354
1045,上海市青浦区东门小学,小学,121.12014181464585,31.149420223098744
1046,上海市青浦区白鹤小学,小学,121.13222155467497,31.26140692861179
1047,上海市青浦区颜安小学,小学,121.03408796923235,31.009630847717414
1048,上海市奉贤区实验小学,小学,121.43714266370289,30.912388167205815
1049,上海民办浦东新区常青藤小学,小学,121.56247964740608,31.13623656665103
1050,上海金山区民办红扬小学,小学,121.31541270873689,30.902216388267306
1051,上海市青浦区蒸淀小学,小学,121.0210394529416,30.978970227103726
1052,上海市浦东新区教育学院附属小学,小学,121.68630345532934,31.199507254294247
1053,上海市青浦区尚鸿小学,小学,121.23714805596646,31.18158396329101
1054,上海市杨浦区同济小学,小学,121.50477526058538,31.28671266749112
1055,上海市杨浦区打虎山路第一小学,小学,121.50277294399514,31.276629897841325
1056,上海市杨浦区控江二村小学分校,小学,121.53194333429217,31.27580427729303
1057,上海市杨浦区水丰路小学分校,小学,121.52825556274442,31.292415134019965
1058,上海市杨浦区内江路第二小学,小学,121.53892379778942,31.286361440299267
1059,上海市杨浦区二联小学,小学,121.5230564906194,31.284986467944165
1060,上海市杨浦区国和小学,小学,121.52468459252853,31.32314191535302
1061,上海市第二师范学校附属小学,小学,121.49506400708201,31.278810926829053
1062,上海市青浦豫英小学,小学,121.13612535968521,31.14742286718219
1063,上海市杨浦区中原路小学,小学,121.5305505658267,31.329762655402163
1064,上海理工大学附属小学,小学,121.53559968352866,31.29391967801113
1065,上海市杨浦区民星路小学,小学,121.53660584308584,31.314879858514363
1066,上海师范大学附属闵行第三小学,小学,121.4836358763841,31.10571421048623
1067,上海民办打一外国语小学,小学,121.51154188049614,31.278810766824073
1068,上海市民办阳浦小学,小学,121.53220768991095,31.269156747276465
1069,上海市民办东展小学,小学,121.36632107158063,31.207695929094996
1070,上海市杨浦区内江路小学,小学,121.54514966606504,31.283876905398277
1071,上海市杨浦区齐齐哈尔路第一小学分校,小学,121.51262056411399,31.267916486327596
1072,上海市杨浦区平凉路第四小学,小学,121.55217687807263,31.280411857788216
1073,上海市杨浦区齐齐哈尔路第一小学,小学,121.52216722857322,31.26517640664826
1074,上海市杨浦区许昌路第五小学,小学,121.50763749618275,31.27435724719294
1075,上海市杨浦区平凉路第三小学,小学,121.54702297280417,31.276759647510943
1076,上海市杨浦区怀德路第一小学,小学,121.52121989016138,31.255679966049264
1077,上海市杨浦区中原路小学分校,小学,121.52150779041118,31.339664405868376
1078,上海市杨浦区开鲁新村第二小学,小学,121.52403397733474,31.32912798772364
1079,上海市杨浦区杭州路第一小学,小学,121.52981496134083,31.26211080473768
1080,上海市杨浦区翔殷路小学,小学,121.53312709996888,31.309268696429648
1081,上海市杨浦区长白二村小学分校,小学,121.53724471913038,31.30237217191886
1082,上海市杨浦区复旦科技园小学,小学,121.51927376564286,31.334448115395407
1083,上海市杨浦区世界小学,小学,121.43520317267613,31.209561090783932
1084,上海市杨浦区回民小学,小学,121.53063703466107,31.3034657903441
1085,上海市杨浦区政立路第二小学,小学,121.50299195456189,31.30942135535962
1086,上海市宝山区罗南中心校,小学,121.35618687412263,31.385233432259714
1087,上海市民办协和双语学校,小学,121.4938656412722,31.185009635972865
1088,上海市宝山区高境科创实验小学,小学,121.47587767712461,31.320652918517876
1089,上海闵行区民办马桥小学,小学,121.36755866569854,31.01934712297113
1090,上海闵行区民办育苗小学,小学,121.43861789561522,31.10840953892551
1091,上海市松江区洞泾学校,九年一贯制学校,121.27809324486454,31.087065003090856
1092,上海市浦东新区东城学校,九年一贯制学校,121.78074969223609,31.05849574301678
1093,中科院上海实验学校,九年一贯制学校,121.227857032698,31.381619401240833
1094,上海市松江区古松学校,九年一贯制学校,121.1122717782094,30.986739388501377
1095,上海市松江区五厍学校,九年一贯制学校,121.13315849444072,30.940186344611764
1096,上海市铜川学校,九年一贯制学校,121.38716650561625,31.25208657887109
1097,上海浦东新区民办更新学校,九年一贯制学校,121.62004567022571,31.14714542328331
1098,上海市松江区李塔汇学校,九年一贯制学校,121.17590183282144,30.968225913194576
1099,上海市松江区叶榭学校,九年一贯制学校,121.31114010488639,30.939323480588232
1100,上海市子长学校,九年一贯制学校,121.42790330809413,31.265074811771928
1101,上海市宝山区教育学院实验学校,九年一贯制学校,121.49052982772596,31.406342130276283
1102,上海市马桥强恕学校,九年一贯制学校,121.36205276205074,31.031569927547842
1103,上海市闵行区纪王学校,九年一贯制学校,121.26918177719818,31.23916471691324
1104,上海农场学校,九年一贯制学校,121.5349285178247,31.664760904752278
1105,上海市嘉定区苏民学校,九年一贯制学校,121.30254934492085,31.294682347743066
1106,上海市晋元高级中学附属学校,九年一贯制学校,121.4015843537322,31.27422891562782
1107,上海市光新学校,九年一贯制学校,121.42894184507507,31.255393444487364
1108,上海市松江区小昆山学校,九年一贯制学校,121.12721972832405,31.026793148206803
1109,上海市康城学校,九年一贯制学校,121.61056173483534,31.141364941840955
1110,上海师范大学附属第二实验学校,九年一贯制学校,121.39982038379505,31.24748232058705
1111,上海市宜川中学附属学校,九年一贯制学校,121.44168549927043,31.260317249440693
1112,上海市三灶学校,九年一贯制学校,121.70939726641815,31.07392942526443
1113,上海市东海学校,九年一贯制学校,121.80826100229999,31.092815548429673
1114,上海市洋泾-菊园实验学校,九年一贯制学校,121.50708627179715,31.230109247064554
1115,上海民办包玉刚实验学校,九年一贯制学校,121.4285286903931,31.22631608199925
1116,上海市洛川学校,九年一贯制学校,121.43129136303894,31.261337212263516
1117,华东师范大学第四附属中学,九年一贯制学校,121.38141250233699,31.22662244860084
1118,上海市江宁学校,九年一贯制学校,121.43193356645754,31.249213513727206
1119,上海市普陀区教育学院附属学校,九年一贯制学校,121.42324154518825,31.263113878600944
1120,上海市今日学校,九年一贯制学校,121.89942822508961,30.95472679647985
1121,上海市周浦实验学校,九年一贯制学校,121.58472593020804,31.098674834895878
1122,上海师范大学附属经纬实验学校,九年一贯制学校,121.39670825097765,31.32747863926544
1123,上海市杨泰实验学校,九年一贯制学校,121.4353707139588,31.368273184622485
1124,上海外国语大学临港外国语学校,九年一贯制学校,121.7413430780465,30.867253745652288
1125,上海市宝山区共富实验学校,九年一贯制学校,121.41627063901063,31.350687131275375
1126,上海市天馨学校,九年一贯制学校,121.42145855506978,31.36209225475196
1127,上海市吴淞实验学校,九年一贯制学校,121.48681735369094,31.37345467980228
1128,上海外国语大学嘉定外国语学校,九年一贯制学校,121.15787464167694,31.32788611664836
1129,上海市松江区仓桥学校,九年一贯制学校,121.1997001430931,31.00970100944741
1130,上海市松江区新浜学校,九年一贯制学校,121.06099816790994,30.933134816917597
1131,上海市三新学校,九年一贯制学校,121.19104879497274,31.028725137742434
1132,上海市开元学校,九年一贯制学校,121.41495732036229,31.213684514192284
1133,上海市塘沽学校,九年一贯制学校,121.47337537087745,31.248956293494302
1134,上海市三泉学校,九年一贯制学校,121.43341915155621,31.308521088903365
1135,上海大学附属学校,九年一贯制学校,121.36804041892059,31.31382579864193
1136,华东师范大学宝山实验学校,九年一贯制学校,121.42725359572044,31.330293057725477
1137,上海市宝山区上海大学附属中学实验学校,九年一贯制学校,121.40325091626829,31.284266079826928
1138,上海市静安区教育学院附属学校,九年一贯制学校,121.44110288895807,31.24066189995259
1139,上海市嘉定区朱桥学校,九年一贯制学校,121.18811197985845,31.410282682750413
1140,上海市干巷学校,九年一贯制学校,121.23552923799369,30.828755846490054
1141,上海市闵行区文来实验学校,九年一贯制学校,121.3034919813469,31.205748256644863
1142,上海市闵行区诸翟学校,九年一贯制学校,121.28978563198069,31.2107682638339
1143,上海市闵行区华漕学校,九年一贯制学校,121.30588676179077,31.218612814799545
1144,上海市闵行区明星学校,九年一贯制学校,121.37080159913363,31.132465384697067
1145,上海市古美学校,九年一贯制学校,121.39666025069393,31.144110147765875
1146,上海市金汇实验学校,九年一贯制学校,121.37215347372668,31.183888136717275
1147,上海市莘城学校,九年一贯制学校,121.38489089577827,31.101765719944797
1148,上海市闵行区君莲学校,九年一贯制学校,121.41408385105774,31.083271503098874
1149,上海浦东新区民办协和双语学校,九年一贯制学校,121.4938656412722,31.185009635972865
1150,上海浦东新区民办万科学校,九年一贯制学校,121.5796956239085,31.15162254692044
1151,上海市宝山区新民实验学校,九年一贯制学校,121.42183983556515,31.421646427475025
1152,上海市月浦实验学校,九年一贯制学校,121.42537386966357,31.408786865595935
1153,上海市金鼎学校,九年一贯制学校,121.37575678331298,31.2601507665551
1154,上海市曹杨中学附属学校,九年一贯制学校,121.354612415409,31.239361281277983
1155,上海市三墩学校,九年一贯制学校,121.74975607811393,30.994553465139592
1156,上海市松江区民乐学校,九年一贯制学校,121.22029462041024,31.02110737221865
1157,上海市秋萍学校,九年一贯制学校,121.84704138014033,30.879876090193147
1158,上海市万祥学校,九年一贯制学校,121.8188156560694,30.96932378194816
1159,上海市航头学校,九年一贯制学校,121.58594214295202,31.03230825224709
1160,上海市下沙学校,九年一贯制学校,121.59157833748195,31.085117052921156
1161,上海市北郊学校,九年一贯制学校,121.48809004732801,31.27784648007543
1162,上海市虹口实验学校,九年一贯制学校,121.4925428671598,31.291304241300153
1163,上海市长青学校,九年一贯制学校,121.49712738178627,31.255956909265393
1164,上海市霍山学校,九年一贯制学校,121.5080614848677,31.25674407605496
1165,上海新清华博世凯外国语学校,九年一贯制学校,121.5272401751098,31.066987263710683
1166,上海市宝山区行知外国语学校,九年一贯制学校,121.367669954061,31.324960067467842
1167,上海市宝山区庙行实验学校,九年一贯制学校,121.41530510615698,31.334554958952197
1168,上海市培华学校,九年一贯制学校,121.47721314675682,31.27497786258272
1169,上海市教育学会宝山实验学校,九年一贯制学校,121.46915597709025,31.324345859088865
1170,上海市宝山区顾村实验学校,九年一贯制学校,121.38220818209405,31.360523318569133
1171,上海戏剧学院附属静安学校,九年一贯制学校,121.45620824926948,31.243851787666507
1172,上海市宝山实验学校,九年一贯制学校,121.48166226560889,31.406935740251072
1173,上海市新农学校,九年一贯制学校,121.20230063508511,30.897518147847528
1174,上海市嘉定区娄塘学校,九年一贯制学校,121.20981087184025,31.43428510378645
1175,上海市宝钢新世纪学校,九年一贯制学校,121.47420853107178,31.40790709466348
1176,上海市宝山区鹿鸣学校,九年一贯制学校,121.35126739149108,31.345728803275925
1177,上海市嘉定区练川实验学校,九年一贯制学校,121.26231149047814,31.380471836372276
1178,上海市嘉定区戬浜学校,九年一贯制学校,121.28840446418786,31.381934418905466
1179,上海市嘉定民办斌心学校,九年一贯制学校,121.31435082033042,31.4301049274027
1180,上海市嘉定区疁城实验学校,九年一贯制学校,121.23894051794225,31.38080953847216
1181,上海市嘉定区华亭学校,九年一贯制学校,121.28242103160962,31.469605913860306
1182,上海市万里城实验学校,九年一贯制学校,121.41448032288821,31.26602434123555
1183,东华大学附属实验学校,九年一贯制学校,121.17936283220767,31.037973223727313
1184,上海市燎原双语学校,九年一贯制学校,121.40292397691672,31.14474937780108
1185,上海市松江区佘山学校,九年一贯制学校,121.17707101865382,31.099980649259766
1186,上海市中远实验学校,九年一贯制学校,121.43178696087068,31.253142546518905
1187,华东师范大学附属外国语实验学校,九年一贯制学校,121.41415357776394,31.236787085817664
1188,上海理工大学附属普陀实验学校,九年一贯制学校,121.42894184507507,31.255393444487364
1189,上海市实验学校附属东滩学校,九年一贯制学校,121.80361241690024,31.490965893239093
1190,上海市松江区天马山学校,九年一贯制学校,121.1399122337234,31.069705591127775
1191,上海市崇明区三乐学校,九年一贯制学校,121.35955276999596,31.74091042403534
1192,上海市莘光学校,九年一贯制学校,121.37864027796388,31.11854263744627
1193,上海师范大学康城实验学校,九年一贯制学校,121.35132336876921,31.1028531708182
1194,上海市崇明区前哨学校,九年一贯制学校,121.87282611765914,31.526762838237303
1195,上海市曹杨第二中学附属学校,九年一贯制学校,121.40121646372866,31.23771591351906
1196,上海市沙田学校,九年一贯制学校,121.40760462608452,31.239962785936534
1197,上海市青浦区崧泽学校,九年一贯制学校,121.20119414705005,31.15606295713423
1198,上海市毓秀学校,九年一贯制学校,121.14221950653176,31.159512106695622
1199,上海市博文学校,九年一贯制学校,121.09852580137355,31.21179282762117
1200,上海市佳信学校,九年一贯制学校,121.09474195011039,31.152915991826237
1201,上海市毓华学校,九年一贯制学校,121.11553336315734,31.138152763257224
1202,上海市松江区华阳桥学校,九年一贯制学校,121.27861239502147,31.005423617214728
1203,上海市松江区车墩学校,九年一贯制学校,121.30370957167659,31.017637620532025
1204,上海外国语大学松江外国语学校,九年一贯制学校,121.21848805000639,31.054784098029522
1205,上海市松江区泖港学校,九年一贯制学校,121.21257575874093,30.933014523568787
1206,上海市松江区张泽学校,九年一贯制学校,121.27569383693037,30.93028445913541
1207,上海市宝山区馨家园学校,九年一贯制学校,121.36566057108057,31.361899679314483
1208,上海市绿川学校,九年一贯制学校,121.54602830195482,31.17070339105525
1209,上海市川沙中学南校,九年一贯制学校,121.6841505302338,31.185103284993232
1210,上海市高桥-东陆学校,九年一贯制学校,121.5960990104694,31.281394957185654
1211,上海市宣桥学校,九年一贯制学校,121.69820902677708,31.01800379576259
1212,上海市实验学校附属光明学校,九年一贯制学校,121.75916936638752,31.11851330385768
1213,上海市实验学校东校,九年一贯制学校,121.56969401742029,31.235283743945022
1214,上海市周浦育才学校,九年一贯制学校,121.6544554050766,31.112444773478522
1215,上海市南汇实验学校,九年一贯制学校,121.74345918157718,31.049343221034892
1216,上海市黄路学校,九年一贯制学校,121.77661447566963,31.02532126099802
1217,上海市黄浦区教育学院附属中山学校,九年一贯制学校,121.47251390625208,31.197378135208854
1218,上海市应昌期围棋学校,九年一贯制学校,121.47801086767001,31.240068448791856
1219,上海市黄浦学校,九年一贯制学校,121.47936867677147,31.215162976019336
1220,上海外国语大学尚阳外国语学校,九年一贯制学校,121.3690934914687,31.262417535419072
1221,上海市文达学校,九年一贯制学校,121.38251778981467,31.293804468529753
1222,上海市奉贤区肇文学校,九年一贯制学校,121.65005998598785,30.913957420672205
1223,上海市爱国学校,九年一贯制学校,121.45306442469347,31.23268853107344
1224,上海市静安区大宁国际学校,九年一贯制学校,121.45553023029787,31.30289724272167
1225,上海对外经贸大学附属松江实验学校,九年一贯制学校,121.18043788827133,31.01507856545278
1226,上海市华灵学校,九年一贯制学校,121.42289078681885,31.27783521766209
1227,上海市崇明区新海学校,九年一贯制学校,121.29488446321764,31.81973787025511
1228,上海市奉贤区育秀实验学校,九年一贯制学校,121.4619197416259,30.908577955885768
1229,上海市奉贤区青少年业余体育学校,九年一贯制学校,121.4645982274964,30.905568638997728
1230,上海市民办新黄浦实验学校,九年一贯制学校,121.44260793865779,31.25650668084832
1231,上海市奉贤区五四学校,九年一贯制学校,121.73427944919993,30.865174147572606
1232,上海市奉贤区钱桥学校,九年一贯制学校,121.53889886111942,30.874369880795967
1233,上海市奉贤区柘林学校,九年一贯制学校,121.47127191970527,30.830829816726848
1234,上海市奉贤区西渡学校,九年一贯制学校,121.43753868655799,30.991589933456403
1235,华东政法大学附属松江实验学校,九年一贯制学校,121.19722037744509,31.065676701262696
1236,上海民办华东师大二附中紫竹双语学校,九年一贯制学校,121.45593262979071,31.032200168992574
1237,上海市奉贤区新寺学校,九年一贯制学校,121.456996645909,30.868133392766353
1238,上海市奉贤区齐贤学校,九年一贯制学校,121.50416891732095,30.95568454460601
1239,上海市奉贤区奉浦学校,九年一贯制学校,121.4524189655087,30.93772280536868
1240,上海闵行区民办美高双语学校,九年一贯制学校,121.27194485688489,31.235475843174854
1241,上海市育鹰学校,九年一贯制学校,121.51315435801503,31.292412834642263
1242,上海师范大学第三附属实验学校,九年一贯制学校,121.43359194114583,31.164853858430458
1243,上海市松江区佘山外国语实验学校,九年一贯制学校,121.20260285287759,31.126101962204515
1244,华东师范大学第二附属中学前滩学校,九年一贯制学校,121.46834633592752,31.149554130308573
1245,上海大学附属宝山外国语学校,九年一贯制学校,121.44268355375492,31.401174489174576
1246,上海市民办万源城协和双语学校,九年一贯制学校,121.39137697770633,31.14634281689944
1247,上海市位育实验学校,九年一贯制学校,121.44889647600783,31.21970733607563
1248,上海市松江区新桥学校,九年一贯制学校,121.31526156282126,31.060484480223206
